Damage_Type,Aligner_Name,Sequence Length,Subsampling_Rate,TP,FP,TN,FN,TP_MQ30,FP_MQ30,TN_MQ30,FN_MQ30
none,mem,40,0.7,4763,366,73680,12,4763,338,73680,12
dhigh,giraffe,40,0.7,1137,74,73968,3639,971,71,73968,3639
none,shrimp,40,0.7,4764,947,73099,11,4764,947,73099,11
none,aln_anc,40,0.85,5810,220,89361,17,5806,173,89361,17
none,aln,40,0.85,5810,185,89396,17,5806,153,89396,17
none,bb,40,0.85,5813,753,88828,14,5810,176,88828,14
none,bowtie2,40,0.85,5810,159,89422,17,5807,103,89422,17
single,giraffe,30,0.7,244,78,73964,5672,155,74,73964,5672
none,mem,40,0.85,5813,426,89155,15,5813,394,89155,15
dhigh,giraffe,35,0.7,697,75,73967,4564,532,70,73967,4564
none,shrimp,40,0.85,5813,1143,88438,14,5813,1143,88438,14
none,aln_anc,40,0.8,5490,211,84154,16,5486,169,84154,16
none,aln,40,0.8,5490,179,84186,16,5486,150,84186,16
none,bb,40,0.8,5493,714,83651,13,5490,172,83651,13
none,bowtie2,40,0.8,5487,163,84201,19,5486,100,84201,19
dmid,giraffe,60,0.9,3276,123,94626,1669,2749,118,94626,1669
none,giraffe,55,0.9,3310,146,94618,1782,2629,138,94618,1782
none,mem,40,0.8,5492,411,83954,14,5492,379,83954,14
dhigh,giraffe,30,0.7,243,73,73969,5665,152,67,73969,5665
none,shrimp,40,0.8,5493,1087,83278,13,5493,1087,83278,13
none,aln_anc,40,0.95,6445,254,99732,17,6441,201,99732,17
none,aln,40,0.95,6445,214,99772,17,6441,177,99772,17
none,bb,40,0.95,6448,856,99130,14,6445,203,99130,14
none,bowtie2,40,0.95,6445,180,99806,17,6444,116,99806,17
none,giraffe,30,0.7,239,105,73943,5660,157,103,73943,5660
none,mem,40,0.95,6448,492,99494,15,6448,457,99494,15
none,shrimp,40,0.95,6448,1285,98701,14,6448,1285,98701,14
none,aln_anc,40,0.9,6116,234,94530,17,6112,183,94530,17
none,aln,40,0.9,6116,195,94569,17,6112,160,94569,17
none,bb,40,0.9,6119,804,93960,14,6116,185,93960,14
none,bowtie2,40,0.9,6111,177,94586,22,6108,110,94586,22
single,giraffe,35,0.7,694,82,73962,4603,553,75,73962,4603
none,mem,40,0.9,6119,452,94312,15,6119,419,94312,15
none,shrimp,40,0.9,6119,1213,93551,14,6119,1213,93551,14
none,aln_anc,50,0.15,895,43,15688,3,895,34,15688,3
none,aln,50,0.15,895,36,15695,3,895,27,15695,3
none,bb,50,0.15,896,134,15597,2,895,36,15597,2
none,bowtie2,50,0.15,895,35,15695,3,895,20,15695,3
none,giraffe,40,0.75,1238,119,79107,3906,1057,117,79107,3906
none,mem,50,0.15,896,81,15650,3,896,77,15650,3
dmid,giraffe,40,0.75,1189,105,79110,3964,1025,98,79110,3964
none,shrimp,50,0.15,895,211,15520,3,895,211,15520,3
none,aln_anc,50,0.1,605,28,10513,0,605,20,10513,0
none,aln,50,0.1,605,23,10518,0,605,16,10518,0
none,bb,50,0.1,605,85,10456,0,605,21,10456,0
none,bowtie2,50,0.1,605,21,10520,0,605,13,10520,0
none,mem,50,0.1,605,48,10493,0,605,45,10493,0
none,shrimp,50,0.1,605,139,10402,0,605,139,10402,0
none,aln_anc,50,0.25,1532,71,26213,3,1532,55,26213,3
none,aln,50,0.25,1532,59,26225,3,1532,46,26225,3
none,bb,50,0.25,1533,220,26064,2,1532,57,26064,2
none,bowtie2,50,0.25,1532,53,26230,3,1532,32,26230,3
single,giraffe,65,0.9,3250,108,94653,1539,2886,101,94653,1539
dmid,giraffe,55,0.9,3252,121,94628,1852,2598,117,94628,1852
none,mem,50,0.25,1533,134,26150,3,1533,125,26150,3
dhigh,giraffe,60,0.9,3279,91,94670,1669,2752,85,94670,1669
dhigh,giraffe,55,0.85,3100,88,89490,1745,2464,82,89490,1745
none,shrimp,50,0.25,1532,340,25944,3,1532,340,25944,3
none,aln_anc,50,0.2,1207,57,20893,3,1207,44,20893,3
none,aln,50,0.2,1207,47,20903,3,1207,36,20903,3
none,bb,50,0.2,1208,177,20773,2,1207,47,20773,2
none,bowtie2,50,0.2,1207,37,20913,3,1207,25,20913,3
dhigh,giraffe,50,0.75,2728,76,79148,1765,2030,71,79148,1765
none,mem,50,0.2,1208,110,20840,3,1208,102,20840,3
none,shrimp,50,0.2,1207,275,20675,3,1207,275,20675,3
none,aln_anc,50,0.35,2107,98,36693,4,2107,76,36693,4
none,aln,50,0.35,2107,81,36710,4,2107,64,36710,4
none,bb,50,0.35,2109,297,36494,2,2107,79,36494,2
none,bowtie2,50,0.35,2107,75,36716,4,2107,44,36716,4
none,giraffe,65,0.95,3440,154,99831,1631,3040,150,99831,1631
none,mem,50,0.35,2109,176,36615,3,2109,164,36615,3
dmid,giraffe,65,0.8,2890,109,84244,1451,2540,105,84244,1451
none,shrimp,50,0.35,2108,457,36334,3,2108,457,36334,3
none,aln_anc,50,0.3,1837,79,31339,3,1837,61,31339,3
none,aln,50,0.3,1837,65,31353,3,1837,51,31353,3
none,bb,50,0.3,1838,249,31169,2,1837,62,31169,2
none,bowtie2,50,0.3,1837,55,31363,3,1837,35,31363,3
single,giraffe,50,0.9,3283,108,94653,2072,2417,102,94653,2072
dhigh,giraffe,35,0.75,752,77,79146,4911,576,71,79146,4911
none,mem,50,0.3,1838,147,31271,3,1838,138,31271,3
dmid,giraffe,30,0.75,260,98,79118,6066,171,93,79118,6066
none,shrimp,50,0.3,1837,386,31032,3,1837,386,31032,3
none,aln_anc,50,0.45,2708,130,47414,4,2708,104,47414,4
none,aln,50,0.45,2708,111,47433,4,2708,91,47433,4
none,bb,50,0.45,2710,399,47145,2,2708,105,47145,2
none,bowtie2,50,0.45,2708,97,47447,4,2708,63,47447,4
dhigh,giraffe,60,0.95,3464,95,99887,1766,2906,89,99887,1766
none,mem,50,0.45,2710,236,47308,3,2710,221,47308,3
dmid,giraffe,35,0.75,752,107,79108,4901,562,100,79108,4901
none,shrimp,50,0.45,2709,601,46943,3,2709,601,46943,3
none,aln_anc,50,0.4,2407,118,41957,4,2407,95,41957,4
none,aln,50,0.4,2407,100,41975,4,2407,82,41975,4
none,bb,50,0.4,2409,345,41730,2,2407,96,41730,2
none,bowtie2,50,0.4,2407,81,41994,4,2407,56,41994,4
single,giraffe,55,0.95,3507,116,99869,1886,2785,109,99869,1886
none,mem,50,0.4,2409,208,41867,3,2409,193,41867,3
single,giraffe,40,0.8,1297,93,84270,4222,1112,87,84270,4222
none,giraffe,35,0.75,749,121,79105,4905,569,114,79105,4905
none,shrimp,50,0.4,2408,530,41545,3,2408,530,41545,3
none,aln_anc,50,0.55,3298,157,57982,7,3298,126,57982,7
none,aln,50,0.55,3298,135,58004,7,3298,109,58004,7
none,bb,50,0.55,3300,491,57648,5,3298,128,57648,5
none,bowtie2,50,0.55,3298,113,58026,7,3298,74,58026,7
none,mem,50,0.55,3300,292,57847,6,3300,271,57847,6
none,shrimp,50,0.55,3299,745,57394,6,3299,745,57394,6
none,aln_anc,50,0.5,3002,147,52777,6,3002,116,52777,6
none,aln,50,0.5,3002,126,52798,6,3002,102,52798,6
none,bb,50,0.5,3004,449,52475,4,3002,118,52475,4
none,bowtie2,50,0.5,3002,98,52826,6,3002,73,52826,6
single,giraffe,35,0.75,759,90,79134,4943,601,82,79134,4943
dmid,giraffe,60,0.8,2955,112,84241,1482,2482,107,84241,1482
none,mem,50,0.5,3004,266,52658,5,3004,248,52658,5
dmid,giraffe,55,0.95,3448,134,99835,1941,2759,130,99835,1941
none,giraffe,30,0.75,256,116,79112,6092,170,114,79112,6092
none,shrimp,50,0.5,3003,678,52246,5,3003,678,52246,5
none,aln_anc,50,0.65,3872,186,68574,9,3872,148,68574,9
none,aln,50,0.65,3872,160,68600,9,3872,129,68600,9
none,bb,50,0.65,3875,589,68171,6,3873,150,68171,6
none,bowtie2,50,0.65,3873,139,68620,8,3873,84,68620,8
none,mem,50,0.65,3876,351,68409,7,3876,324,68409,7
none,giraffe,55,0.8,2993,131,84234,1575,2371,123,84234,1575
single,giraffe,40,0.75,1218,92,79132,3940,1045,86,79132,3940
none,shrimp,50,0.65,3874,903,67857,7,3874,903,67857,7
none,aln_anc,50,0.6,3586,173,63229,8,3586,139,63229,8
none,aln,50,0.6,3586,150,63252,8,3586,121,63252,8
none,bb,50,0.6,3588,539,62863,6,3586,141,62863,6
none,bowtie2,50,0.6,3586,130,63272,8,3586,83,63272,8
dhigh,giraffe,65,0.9,3259,93,94668,1581,2863,89,94668,1581
none,mem,50,0.6,3589,315,63087,7,3589,293,63087,7
dhigh,giraffe,40,0.75,1220,78,79145,3925,1046,75,79145,3925
none,shrimp,50,0.6,3587,820,62582,7,3587,820,62582,7
none,aln_anc,50,0.75,4487,214,79015,10,4487,175,79015,10
none,aln,50,0.75,4487,187,79042,10,4487,154,79042,10
none,bb,50,0.75,4491,683,78546,6,4488,177,78546,6
none,bowtie2,50,0.75,4488,158,79071,9,4486,104,79071,9
dmid,giraffe,40,0.8,1275,110,84242,4240,1098,103,84242,4240
none,mem,50,0.75,4492,407,78822,7,4492,377,78822,7
none,shrimp,50,0.75,4490,1055,78174,7,4490,1055,78174,7
none,aln_anc,50,0.7,4183,201,73848,9,4183,162,73848,9
none,aln,50,0.7,4183,174,73875,9,4183,142,73875,9
none,bb,50,0.7,4186,639,73410,6,4184,163,73410,6
none,bowtie2,50,0.7,4184,140,73908,8,4182,93,73908,8
dhigh,giraffe,50,0.8,2911,80,84283,1892,2162,75,84283,1892
none,mem,50,0.7,4187,378,73671,7,4187,350,73671,7
none,shrimp,50,0.7,4185,979,73070,7,4185,979,73070,7
none,aln_anc,50,0.85,5049,235,89348,16,5049,193,89348,16
none,aln,50,0.85,5049,205,89378,16,5049,169,89378,16
none,bb,50,0.85,5055,766,88817,10,5051,194,88817,10
none,bowtie2,50,0.85,5051,165,89418,14,5049,109,89418,14
none,giraffe,50,0.8,2947,136,84232,1856,2181,126,84232,1856
none,giraffe,40,0.8,1321,125,84240,4185,1129,123,84240,4185
none,mem,50,0.85,5056,451,89132,12,5056,417,89132,12
dhigh,giraffe,30,0.75,259,78,79145,6100,162,71,79145,6100
dmid,giraffe,50,0.8,2904,116,84237,1899,2150,106,84237,1899
none,shrimp,50,0.85,5053,1179,88404,12,5053,1179,88404,12
none,aln_anc,50,0.8,4791,217,84151,12,4791,178,84151,12
none,aln,50,0.8,4791,190,84178,12,4791,157,84178,12
none,bb,50,0.8,4796,722,83646,7,4793,179,83646,7
none,bowtie2,50,0.8,4793,167,84200,10,4793,103,84200,10
single,giraffe,30,0.75,262,88,79135,6105,167,83,79135,6105
none,mem,50,0.8,4797,424,83944,8,4797,391,83944,8
dhigh,giraffe,60,0.8,2933,81,84281,1503,2464,76,84281,1503
none,shrimp,50,0.8,4795,1119,83249,8,4795,1119,83249,8
none,aln_anc,50,0.95,5613,257,99730,17,5613,208,99730,17
none,aln,50,0.95,5613,220,99767,17,5613,183,99767,17
none,bb,50,0.95,5619,848,99139,11,5615,208,99139,11
none,bowtie2,50,0.95,5615,193,99793,15,5614,116,99793,15
none,giraffe,35,0.8,809,127,84238,5251,613,120,84238,5251
none,mem,50,0.95,5620,496,99491,13,5620,460,99491,13
dhigh,giraffe,40,0.8,1309,82,84280,4198,1119,78,84280,4198
none,shrimp,50,0.95,5617,1287,98700,13,5617,1287,98700,13
none,aln_anc,50,0.9,5323,246,94519,16,5323,200,94519,16
none,aln,50,0.9,5323,212,94553,16,5323,175,94553,16
none,bb,50,0.9,5329,819,93946,10,5325,200,93946,10
none,bowtie2,50,0.9,5325,174,94591,14,5323,111,94591,14
dmid,giraffe,55,0.85,3087,113,89454,1753,2458,109,89454,1753
none,giraffe,55,0.85,3157,140,89441,1670,2500,132,89441,1670
none,mem,50,0.9,5330,476,94289,12,5330,441,94289,12
dhigh,giraffe,35,0.8,802,82,84280,5266,613,76,84280,5266
single,giraffe,50,0.85,3103,101,89477,1973,2273,97,89477,1973
none,shrimp,50,0.9,5327,1247,93518,12,5327,1247,93518,12
none,aln_anc,55,0.15,876,46,15685,1,876,36,15685,1
none,aln,55,0.15,876,38,15693,1,876,33,15693,1
none,bb,55,0.15,877,129,15602,0,876,34,15602,0
none,bowtie2,55,0.15,876,31,15700,1,876,22,15700,1
dmid,giraffe,65,0.85,3055,114,89453,1526,2682,110,89453,1526
none,mem,55,0.15,877,62,15669,1,877,58,15669,1
none,shrimp,55,0.15,876,198,15533,1,876,198,15533,1
none,aln_anc,55,0.1,576,30,10511,0,576,24,10511,0
none,aln,55,0.1,576,25,10516,0,576,21,10516,0
none,bb,55,0.1,576,77,10464,0,576,22,10464,0
none,bowtie2,55,0.1,576,20,10520,0,576,15,10520,0
dmid,giraffe,35,0.8,802,113,84239,5257,602,105,84239,5257
none,mem,55,0.1,576,40,10501,0,576,38,10501,0
none,shrimp,55,0.1,576,124,10417,0,576,124,10417,0
none,aln_anc,55,0.25,1462,74,26210,2,1462,56,26210,2
none,aln,55,0.25,1462,61,26223,2,1462,49,26223,2
none,bb,55,0.25,1464,226,26058,0,1463,56,26058,0
none,bowtie2,55,0.25,1463,49,26235,1,1463,33,26235,1
single,giraffe,60,0.85,3121,104,89474,1541,2628,96,89474,1541
none,mem,55,0.25,1464,119,26165,1,1464,113,26165,1
none,shrimp,55,0.25,1463,351,25933,1,1463,351,25933,1
none,aln_anc,55,0.2,1172,58,20892,1,1172,46,20892,1
none,aln,55,0.2,1172,49,20901,1,1172,40,20901,1
none,bb,55,0.2,1173,177,20773,0,1172,45,20773,0
none,bowtie2,55,0.2,1172,46,20903,1,1172,29,20903,1
dmid,giraffe,60,0.85,3111,118,89449,1576,2609,113,89449,1576
none,giraffe,65,0.9,3264,147,94616,1541,2887,143,94616,1541
none,mem,55,0.2,1173,88,20862,1,1173,83,20862,1
single,giraffe,35,0.8,817,98,84265,5292,651,90,84265,5292
dmid,giraffe,30,0.8,282,107,84246,6472,185,101,84246,6472
none,shrimp,55,0.2,1172,275,20675,1,1172,275,20675,1
none,aln_anc,55,0.35,1993,97,36694,7,1993,69,36694,7
none,aln,55,0.35,1993,77,36714,7,1993,60,36714,7
none,bb,55,0.35,1997,312,36479,3,1995,72,36479,3
none,bowtie2,55,0.35,1995,62,36728,5,1993,40,36728,5
none,giraffe,50,0.85,3115,148,89435,1950,2302,138,89435,1950
none,mem,55,0.35,1997,168,36623,4,1997,159,36623,4
dhigh,giraffe,55,0.9,3264,94,94667,1845,2602,87,94667,1845
none,shrimp,55,0.35,1996,484,36307,4,1996,484,36307,4
none,aln_anc,55,0.3,1733,86,31332,6,1733,63,31332,6
none,aln,55,0.3,1733,70,31348,6,1733,56,31348,6
none,bb,55,0.3,1736,269,31149,3,1734,64,31149,3
none,bowtie2,55,0.3,1734,53,31364,5,1734,37,31364,5
none,mem,55,0.3,1736,144,31274,4,1736,138,31274,4
none,shrimp,55,0.3,1735,416,31002,4,1735,416,31002,4
none,aln_anc,55,0.45,2569,120,47422,7,2569,87,47422,7
none,aln,55,0.45,2569,97,47445,7,2569,76,47445,7
none,bb,55,0.45,2573,399,47143,3,2571,91,47143,3
none,bowtie2,55,0.45,2571,80,47462,5,2569,51,47462,5
none,mem,55,0.45,2573,222,47320,4,2573,210,47320,4
none,shrimp,55,0.45,2572,619,46923,4,2572,619,46923,4
none,aln_anc,55,0.4,2277,109,41966,7,2277,78,41966,7
none,aln,55,0.4,2277,86,41989,7,2277,68,41989,7
none,bb,55,0.4,2281,360,41715,3,2279,82,41715,3
none,bowtie2,55,0.4,2279,73,42001,5,2277,42,42001,5
single,giraffe,30,0.8,278,92,84270,6522,178,87,84270,6522
none,giraffe,60,0.9,3295,147,94616,1619,2811,138,94616,1619
none,mem,55,0.4,2281,197,41878,4,2281,187,41878,4
none,giraffe,40,0.85,1391,129,89452,4436,1182,126,89452,4436
none,shrimp,55,0.4,2280,553,41522,4,2280,553,41522,4
none,aln_anc,55,0.55,3138,150,57987,9,3138,116,57987,9
none,aln,55,0.55,3138,126,58011,9,3138,101,58011,9
none,bb,55,0.55,3143,495,57642,4,3141,119,57642,4
none,bowtie2,55,0.55,3140,103,58034,7,3138,67,58034,7
dhigh,giraffe,60,0.85,3106,86,89492,1584,2609,80,89492,1584
none,giraffe,30,0.8,283,124,84243,6493,188,122,84243,6493
none,mem,55,0.55,3143,277,57860,5,3143,264,57860,5
dmid,giraffe,50,0.85,3066,121,89446,1999,2267,111,89446,1999
none,giraffe,60,0.95,3490,154,99831,1701,2970,145,99831,1701
none,shrimp,55,0.55,3142,749,57388,5,3142,749,57388,5
none,aln_anc,55,0.5,2849,135,52787,7,2849,101,52787,7
none,aln,55,0.5,2849,111,52811,7,2849,89,52811,7
none,bb,55,0.5,2853,452,52470,3,2851,104,52470,3
none,bowtie2,55,0.5,2851,92,52830,5,2849,55,52830,5
none,mem,55,0.5,2853,251,52671,4,2853,239,52671,4
dhigh,giraffe,30,0.8,276,83,84279,6514,172,75,84279,6514
single,giraffe,55,0.85,3166,101,89478,1678,2515,95,89478,1678
none,shrimp,55,0.5,2852,688,52234,4,2852,688,52234,4
none,aln_anc,55,0.65,3689,180,68576,11,3689,142,68576,11
none,aln,55,0.65,3689,151,68605,11,3689,124,68605,11
none,bb,55,0.65,3694,575,68181,6,3692,142,68181,6
none,bowtie2,55,0.65,3691,126,68630,9,3688,79,68630,9
dmid,giraffe,50,0.95,3414,132,99837,2216,2520,122,99837,2216
none,mem,55,0.65,3694,328,68428,7,3694,307,68428,7
dmid,giraffe,40,0.9,1409,124,94624,4733,1216,115,94624,4733
none,shrimp,55,0.65,3693,871,67885,7,3693,871,67885,7
none,aln_anc,55,0.6,3413,167,63231,10,3413,130,63231,10
none,aln,55,0.6,3413,140,63258,10,3413,114,63258,10
none,bb,55,0.6,3418,533,62865,5,3416,131,62865,5
none,bowtie2,55,0.6,3415,109,63288,8,3412,73,63288,8
dmid,giraffe,40,0.85,1356,117,89449,4481,1168,108,89449,4481
none,mem,55,0.6,3418,306,63092,6,3418,288,63092,6
none,shrimp,55,0.6,3417,814,62584,6,3417,814,62584,6
none,aln_anc,55,0.75,4257,206,79020,14,4257,163,79020,14
none,aln,55,0.75,4257,172,79054,14,4257,143,79054,14
none,bb,55,0.75,4263,673,78553,8,4260,164,78553,8
none,bowtie2,55,0.75,4259,145,79080,12,4256,90,79080,12
dhigh,giraffe,40,0.85,1374,88,89490,4454,1177,84,89490,4454
single,giraffe,60,0.95,3468,116,99868,1726,2925,106,99868,1726
none,mem,55,0.75,4263,389,78837,10,4263,362,78837,10
none,shrimp,55,0.75,4261,1019,78207,10,4261,1019,78207,10
none,aln_anc,55,0.7,3981,196,73850,11,3981,154,73850,11
none,aln,55,0.7,3981,164,73882,11,3981,135,73882,11
none,bb,55,0.7,3986,626,73420,6,3984,155,73420,6
none,bowtie2,55,0.7,3983,136,73910,9,3978,84,73910,9
single,giraffe,40,0.85,1365,102,89477,4476,1170,96,89477,4476
single,giraffe,65,0.95,3430,114,99870,1626,3042,106,99870,1626
none,mem,55,0.7,3986,361,73685,7,3986,336,73685,7
dhigh,giraffe,50,0.85,3061,87,89492,2007,2267,81,89492,2007
none,shrimp,55,0.7,3985,945,73101,7,3985,945,73101,7
none,aln_anc,55,0.85,4811,241,89340,16,4811,188,89340,16
none,aln,55,0.85,4811,200,89381,16,4811,168,89381,16
none,bb,55,0.85,4817,771,88810,10,4814,191,88810,10
none,bowtie2,55,0.85,4813,168,89413,14,4810,113,89413,14
dmid,giraffe,35,0.85,842,120,89446,5554,634,112,89446,5554
none,mem,55,0.85,4818,445,89136,12,4818,417,89136,12
dmid,giraffe,65,0.95,3411,136,99833,1687,2985,131,99833,1687
none,shrimp,55,0.85,4815,1168,88413,12,4815,1168,88413,12
none,aln_anc,55,0.8,4552,227,84138,16,4552,176,84138,16
none,aln,55,0.8,4552,187,84178,16,4552,156,84178,16
none,bb,55,0.8,4558,728,83637,10,4555,178,83637,10
none,bowtie2,55,0.8,4554,164,84200,14,4549,105,84200,14
none,giraffe,35,0.85,858,133,89448,5539,651,126,89448,5539
none,mem,55,0.8,4559,420,83945,12,4559,392,83945,12
none,giraffe,50,0.95,3464,157,99830,2166,2567,146,99830,2166
none,shrimp,55,0.8,4556,1108,83257,12,4556,1108,83257,12
none,aln_anc,55,0.95,5360,257,99729,17,5360,204,99729,17
none,aln,55,0.95,5360,216,99770,17,5360,181,99770,17
none,bb,55,0.95,5367,857,99129,10,5363,205,99129,10
none,bowtie2,55,0.95,5362,197,99788,15,5361,121,99788,15
single,giraffe,35,0.85,860,99,89480,5589,684,91,89480,5589
none,mem,55,0.95,5368,494,99492,12,5368,463,99492,12
dmid,giraffe,50,0.9,3241,127,94622,2098,2405,117,94622,2098
none,shrimp,55,0.95,5365,1295,98691,12,5365,1295,98691,12
none,aln_anc,55,0.9,5075,248,94516,17,5073,195,94516,17
none,aln,55,0.9,5075,207,94557,17,5073,173,94557,17
none,bb,55,0.9,5082,816,93948,10,5078,198,93948,10
none,bowtie2,55,0.9,5077,171,94593,15,5070,115,94593,15
dhigh,giraffe,50,0.95,3400,96,99887,2235,2512,89,99887,2235
none,mem,55,0.9,5083,469,94295,12,5083,439,94295,12
none,shrimp,55,0.9,5080,1231,93533,12,5080,1231,93533,12
none,aln_anc,60,0.15,837,45,15687,6,836,37,15687,6
none,aln,60,0.15,836,37,15695,7,836,33,15695,7
none,bb,60,0.15,841,135,15597,2,839,36,15597,2
none,bowtie2,60,0.15,840,35,15696,3,834,25,15696,3
none,mem,60,0.15,841,71,15661,2,841,67,15661,2
dmid,giraffe,40,0.95,1492,134,99834,4979,1284,125,99834,4979
none,shrimp,60,0.15,841,203,15529,2,841,203,15529,2
none,aln_anc,60,0.1,547,29,10513,6,546,24,10513,6
none,aln,60,0.1,546,23,10519,7,546,20,10519,7
none,bb,60,0.1,551,86,10456,2,549,23,10456,2
none,bowtie2,60,0.1,550,20,10521,3,544,15,10521,3
single,giraffe,30,0.85,293,101,89477,6881,189,96,89477,6881
none,mem,60,0.1,551,45,10497,2,551,43,10497,2
dmid,giraffe,30,0.85,297,113,89454,6831,195,107,89454,6831
none,shrimp,60,0.1,551,133,10409,2,551,133,10409,2
none,aln_anc,60,0.25,1400,68,26215,6,1399,50,26215,6
none,aln,60,0.25,1399,52,26231,7,1399,44,26231,7
none,bb,60,0.25,1404,224,26059,2,1402,53,26059,2
none,bowtie2,60,0.25,1403,47,26235,3,1397,33,26235,3
dhigh,giraffe,65,0.95,3432,94,99888,1674,3010,90,99888,1674
none,mem,60,0.25,1404,121,26162,2,1404,114,26162,2
single,giraffe,40,0.95,1522,115,99870,4958,1305,108,99870,4958
none,giraffe,50,0.9,3293,154,94611,2046,2442,144,94611,2046
none,shrimp,60,0.25,1404,345,25938,2,1404,345,25938,2
none,aln_anc,60,0.2,1122,54,20895,6,1121,42,20895,6
none,aln,60,0.2,1121,43,20906,7,1121,37,20906,7
none,bb,60,0.2,1126,176,20773,2,1124,43,20773,2
none,bowtie2,60,0.2,1125,37,20911,3,1119,27,20911,3
single,giraffe,55,0.9,3325,109,94653,1783,2638,103,94653,1783
none,giraffe,30,0.85,310,132,89450,6842,206,129,89450,6842
none,mem,60,0.2,1126,90,20859,2,1126,84,20859,2
dmid,giraffe,60,0.95,3463,130,99837,1764,2901,124,99837,1764
none,shrimp,60,0.2,1126,272,20677,2,1126,272,20677,2
none,aln_anc,60,0.35,1916,92,36698,9,1915,66,36698,9
none,aln,60,0.35,1915,72,36718,10,1915,59,36718,10
none,bb,60,0.35,1921,314,36476,4,1919,72,36476,4
none,bowtie2,60,0.35,1920,63,36726,5,1912,40,36726,5
dhigh,giraffe,55,0.95,3457,95,99887,1937,2757,88,99887,1937
none,mem,60,0.35,1922,173,36617,4,1922,163,36617,4
none,shrimp,60,0.35,1921,474,36316,4,1921,474,36316,4
none,aln_anc,60,0.3,1665,80,31337,7,1664,58,31337,7
none,aln,60,0.3,1664,63,31354,8,1664,52,31354,8
none,bb,60,0.3,1669,267,31150,3,1667,63,31150,3
none,bowtie2,60,0.3,1668,58,31358,4,1662,36,31358,4
none,giraffe,55,0.95,3496,152,99834,1881,2777,144,99834,1881
dhigh,giraffe,35,0.85,850,89,89489,5555,649,82,89489,5555
none,mem,60,0.3,1670,145,31272,3,1670,136,31272,3
none,shrimp,60,0.3,1669,407,31010,3,1669,407,31010,3
none,aln_anc,60,0.45,2474,117,47424,10,2473,85,47424,10
none,aln,60,0.45,2473,91,47450,11,2473,75,47450,11
none,bb,60,0.45,2480,404,47137,4,2478,91,47137,4
none,bowtie2,60,0.45,2479,88,47452,5,2469,54,47452,5
dhigh,giraffe,40,0.9,1440,94,94667,4692,1235,89,94667,4692
none,giraffe,40,0.9,1461,136,94628,4672,1244,131,94628,4672
none,mem,60,0.45,2481,224,47317,4,2481,211,47317,4
dhigh,giraffe,30,0.85,293,87,89491,6872,184,79,89491,6872
none,giraffe,40,0.95,1536,147,99839,4926,1309,142,99839,4926
none,shrimp,60,0.45,2480,605,46936,4,2480,605,46936,4
none,aln_anc,60,0.4,2188,104,41970,10,2187,74,41970,10
none,aln,60,0.4,2187,80,41994,11,2187,66,41994,11
none,bb,60,0.4,2194,363,41711,4,2192,81,41711,4
none,bowtie2,60,0.4,2193,68,42006,5,2186,44,42006,5
none,mem,60,0.4,2195,201,41873,4,2195,189,41873,4
dhigh,giraffe,50,0.9,3223,91,94671,2122,2385,85,94671,2122
none,shrimp,60,0.4,2194,542,41532,4,2194,542,41532,4
none,aln_anc,60,0.55,3024,151,57985,10,3023,117,57985,10
none,aln,60,0.55,3023,123,58013,11,3023,105,58013,11
none,bb,60,0.55,3030,502,57634,4,3028,121,57634,4
none,bowtie2,60,0.55,3029,115,58021,5,3020,67,58021,5
none,mem,60,0.55,3031,280,57856,4,3031,266,57856,4
dmid,giraffe,35,0.95,938,131,99837,6158,707,122,99837,6158
none,shrimp,60,0.55,3030,748,57388,4,3030,748,57388,4
none,aln_anc,60,0.5,2746,131,52790,10,2745,99,52790,10
none,aln,60,0.5,2745,105,52816,11,2745,88,52816,11
